id,city,district,local_id,name,addr,TYPE,SUMMARY,TEL,PAYEX,SERVICETIME,TW97X,TW97Y,TOTALCAR,TOTALMOTOR,TOTALBIKE
110006,新北市,汐止區,NPXI,汐止區城中平面停車場,新北市汐止區建成路58號對面,1,平面式都市計畫停車場,22526381,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2000元;機車計次每次10元;機車月租每月200元;,0~24時,316648,2773703.5,84,10,
140013,新北市,蘆洲區,NPLZ,新北市蘆洲區民權平面停車場,新北市蘆洲區民權路6號旁,1,平面式都市計畫停車場,2847-2714,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2600元;,0~24時,297909,2775338.5,46,0,
20082,新北市,五股區,NPWG,陽光運河區停車場,新北市五股區疏洪一路及疏洪八路交叉口,1,平面式臨時路外停車場,0903-036305,小型車計時每小時20元;小型車計時每小時10元;小型車計次每次40元;小型車計次每次100元;小型車月租每月1800元;,0~24時,25.07132,121.458828,151,0,
20071,新北市,三重區,NPSC,疏洪荷花公園停車場,新北市三重區疏洪十二路及疏洪一路交叉口,2,平面式臨時路外停車場,0927-578106,小型車計時每小時20元;小型車計時每小時10元;小型車計次每次150元;小型車月租每月1800元;,0~24時,297662.5,2773182,285,194,
10031,新北市,板橋區,NPBQ,板橋車站地下停車場,新北市板橋區縣民大道二段7號B2、B3,1,立體式都市計畫停車場,8969-2632,小型車計時每小時40元;小型車計次每次200元;小型車月租每月4000元;機車計時每小時10元;機車計次每次50元;,0~24時,296876.5,2767444,883,256,
50064,新北市,新莊區,NPXZ,新莊體育場區停車場,新莊區中華路一段75號,2,立體式多目標附建停車場,2991-0714,小型車計時每小時20元;小型車月租每月3600元;小型車月租每月3200元;身障車月租每月2000元;,0~24時,0,0,732,0,
10044,新北市,板橋區,NPBQ,捷運江子翠轉乘停車場,新北市板橋區文化路二段367號,1,平面式多目標附建停車場,22461708,小型車月租每月3000元;機車計次每次20元;機車月租每月300元;,0~24時,297740.5,2769296.5,26,126,
110001,新北市,汐止區,NPXI,智興停車場,汐止區忠孝東路1號(3F-9F),1,立體式都市計畫停車場,26903992,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2800元;身障車月租每月1400元;大型車計時每小時100元;,0~24時,316299,2773047.5,376,0,
10014,新北市,板橋區,NPBQ,民生公園地下停車場,板橋區民生路一段30號,1,立體式多目標附建停車場,2955-6239,小型車計時每小時30元;小型車月租每月3300元;,0~24時,298073.5,2767359,164,0,
10009,新北市,板橋區,NPBQ,民權立體停車場,板橋區民權路89號,1,立體式都市計畫停車場,8969-8326,小型車計時每小時30元;小型車月租每月3300元;,0~24時,296477,2767184,154,0,
90031,新北市,三峽區,NPSA,Times 三峽國際一街停車場,新北市三峽區國際一街66-1號旁,2,平面式臨時路外停車場,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,287586.1,2759442,20,0,
10144,新北市,板橋區,NPBQ,長江停車場,新北市板橋區雙十路3段89號對面空地,2,平面式臨時路外停車場,25235000,小型車計時每小時60元;小型車月租每月5000元;,0~24時,297383,2769549,122,0,
170034,新北市,林口區,NPLK,冠富林六期停車場,新北市林口區仁愛路2段106巷20、22號B1,2,立體式建築附設停車空間,952948186,小型車月租每月3000元;,0~24時,288653.8,2774212,12,0,
50008,新北市,新莊區,NPXZ,新莊區新莊國民中學地下停車場,新北市新莊區景德街138號,1,立體式多目標附建停車場,29956351,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3500元;機車計次每次10元;機車月租每月300元;,0~24時,295499.5,2769692,277,41,
50003,新北市,新莊區,NPXZ,八德立體停車場,新莊區八德街56號,1,立體式-塔臺都市計畫停車場,2204-1968,小型車計時每小時20元;小型車計次每次150元;小型車月租每月4000元;,0~24時,292904.5,2768356.5,200,0,
50012,新北市,新莊區,NPXZ,中港平面停車場,新莊區中港路與中華路交接口,1,平面式臨時路外停車場,2996-3694,小型車計時每小時20元;,0~24時,295692.5,2770798,18,0,
150016,新北市,五股區,NPWG,微風運河第4區停車場,新北市五股區疏洪一路距離微風運河500公尺處,2,平面式臨時路外停車場,0927-578175,小型車計時每小時20元;小型車計時每小時10元;小型車計次每次40元;小型車計次每次100元;小型車月租每月1800元;,0~24時,295804.6,2776037,88,194,
150015,新北市,五股區,NPWG,微風運河第5區停車場,新北市五股區近成蘆橋距微風運河700公尺處,2,平面式臨時路外停車場,0927-578175,大型車計時每小時40元;大型車計時每小時20元;大型車月租每月4000元;小型車計時每小時20元;小型車計時每小時10元;小型車月租每月1800元;小型車計次每次150元;,0~24時,296060.2,2776619,85,228,
20036,新北市,三重區,NPSC,嘟嘟房三重高中站停車場,新北市三重區五華街與三信路口,1,平面式臨時路外停車場,8287-5433,小型車計時每小時20元;大型車計時每小時40元;小型車月租每月2500元;大型車月租每月6000元;,0~24時,299281.5,2775493,320,47,
130016,新北市,土城區,NPTC,中洲平面停車場,新北市土城區中洲路11號對面空地,1,平面式臨時路外停車場,2788-8751、停車場:2267-7437,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月4000元;身障車月租每月2000元;,0~24時,291833.5,2761204,230,132,
10145,新北市,板橋區,NPBQ,忠孝路停車場,新北市板橋區忠孝路218號旁空地,2,平面式臨時路外停車場,89525096,小型車月租每月3500元;,0~24時,297103.7,2766175,10,0,
20113,新北市,三重區,NPSC,碧華國小地下停車場,新北市三重區五華街160號B1、B2,1,立體式多目標附建停車場,28577844,小型車計時每小時20元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;,0~24時,299316.8,2775226,256,50,
10053,新北市,板橋區,NPBQ,新北市政府體育處板橋場區第一運動場地下停車場,板橋區漢生東路278號,2,立體式多目標附建停車場,2955-1353,小型車計時每小時20元;小型車月租每月4000元;,0~24時,297428,2767061.5,35,0,
10103,新北市,板橋區,NPBQ,新北市板橋區華翠橋下A、B、G區停車場,新北市板橋區華翠橋下A、B、G區停車場,1,平面式多目標附建停車場,22526381,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2000元;小型車月租每月2400元;機車計次每次10元;機車月租每月100元;,0~24時,298768.5,2768816,149,31,
60084,新北市,新店區,NPXD,全球科技特區停車場,新北市新店區寶橋路235巷118號,2,平面式建築附設停車空間,89121137,小型車計時每小時50元;,0~24時,305638.7,2764029,7,0,
10097,新北市,板橋區,NPBQ,大漢溪板橋四汴頭越堤道停車場,新北市板橋區四汴頭越堤道外之高灘地,2,平面式臨時路外停車場,82751240,小型車計時每小時20元;小型車月租每月4000元;,0~24時,294767.9,2767573,63,0,
10049,新北市,板橋區,NPBQ,大漢溪板橋浮洲環保公園停車場,新北市板橋區浮洲橋下二側河川高灘地浮洲環保公園,2,平面式臨時路外停車場,82751240,機車免費免費;小型車計時每小時20元;小型車月租每月4000元;,0~24時,294471.5,2765486,503,0,
70027,新北市,樹林區,NPSL,大漢溪樹林鹿角溪人工濕地停車場,新北市樹林區環河路堤外鹿角溪人工濕地旁,2,平面式臨時路外停車場,8686-2064,小型車計時每小時20元;小型車月租每月4000元;,0~24時,291857.3,2762581,155,0,
20092,新北市,三重區,NPSC,大漢溪三重環保公園一區停車場,新北市三重區新莊堤外道高灘地三重環保公園,2,平面式臨時路外停車場,22022354,小型車計時每小時20元;小型車月租每月4000元;,0~24時,297830.2,2770705,83,0,
20091,新北市,三重區,NPSC,大漢溪三重環保公園二區停車場,新北市三重區新莊堤外道高灘地三重環保公園,2,平面式臨時路外停車場,2202-2354,小型車計時每小時20元;小型車月租每月4000元;,0~24時,298031.2,2770800,48,0,
50073,新北市,新莊區,NPXZ,大漢溪新莊西盛停車場,新北市新莊區19號越堤道外高灘地西盛河濱公園,2,平面式臨時路外停車場,22022354,小型車計時每小時20元;小型車月租每月4000元;,0~24時,294468,2768041,162,0,
20016,新北市,三重區,NPSC,歐特儀股份有限公司龍門公園地下停車場,新北市三重區公園街32地號,1,立體式-機械多目標附建停車場,2976-6516,小型車計時每小時20元;小型車月租每月3100元;小型車月租每月2480元;身障車月租每月1550元;機車免費免費;,0~24時,300240.5,2774095,427,20,
30118,新北市,中和區,NPZH,飛躍21科技園區停車場,新北市中和區中山路3段106號,2,平面式建築附設停車空間,22236104,小型車計時每小時200元;小型車計時每小時80元;,0~24時,298110.1,2766551,6,0,
10010,新北市,板橋區,NPBQ,新埔停車場,板橋區英士路199號,1,立體式-塔臺都市計畫停車場,",2258-1641",小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3000元;,0~24時,296237,2768491,280,0,
10001,新北市,板橋區,NPBQ,莊敬立體停車場,新北市板橋區莊敬路2號,1,立體式-塔臺都市計畫停車場,2258-1026,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3000元;,0~24時,297826,2769021,280,0,
110039,新北市,汐止區,NPXI,正記樟樹停車場,新北市汐止區樟樹一路155巷,2,平面式臨時路外停車場,87721818,小型車月租每月2600元;,0~24時,314739,2773531.5,98,0,
10020,新北市,板橋區,NPBQ,新北市萬板大橋停車場,萬板大橋板橋端至14號橋墩下方空間(不含道路、19號橋墩至20號橋墩間龍翠聯合活動中心、20號橋墩至22號橋墩間新北市溪南計程車司機服務中心),1,立體式-機械多目標附建停車場,2246-1708,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3000元;,0~24時,298807,2768946.5,389,179,
260005,新北市,貢寮區,NPGL,貢寮澳底公園地下停車場,新北市貢寮區仁愛路43號B1,1,立體式多目標附建停車場,2490-2717,小型車計時每小時20元;小型車計次每次100元;小型車月租每月1000元;小型車月租每月800元;身障車月租每月500元;機車月租每月100元;,0~24時,343394.5,2772052.5,88,22,
90032,新北市,三峽區,NPSA,Times 三峽大智路停車場,新北市三峽區大智路2號旁,2,平面式臨時路外停車場,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,286402.8,2758902,26,0,
10126,新北市,板橋區,NPBQ,亞東醫院停車場,新北市板橋區高爾富路300號B2-B4,2,立體式建築附設停車空間,8967-5872,小型車計時每小時30元;小型車月租每月4000元;,0~24時,295756.3,2765843,398,0,
160013,新北市,泰山區,NPTA,泰山國小停車場,新北市泰山區泰林路2段290號旁空地,2,平面式臨時路外停車場,03-3323986,小型車計時每小時30元;小型車月租每月3000元;,0~24時,293545.5,2772777,38,0,
60016,新北市,新店區,NPXD,新店區廣明停車場,新北市新店區北宜路一段39巷32號旁,1,平面式臨時路外停車場,2913-6387,小型車計時每小時30元;小型車月租每月4000元;,0~24時,304480,2761170,37,0,
120002,新北市,瑞芳區,NPRF,新北市瑞芳區立體停車場,新北市瑞芳區民權街3之1號,1,立體式都市計畫停車場,2542-0001,小型車計時每小時20元;小型車月租每月2500元;身障車月租每月1250元;機車計次每次10元;機車月租每月100元;,0~24時,331584.5,2777995,326,30,
200001,新北市,坪林區,NPPL,新北市坪林區水柳腳立體停車場,新北市坪林區水柳腳34之1號,1,立體式都市計畫停車場,2542-0001(公司),小型車計時每小時20元;小型車月租每月700元;身障車月租每月350元;機車計次每次10元;機車月租每月100元;,0~24時,321739.5,2758821,110,13,
10149,新北市,板橋區,NPBQ,大漢停車場,新北市板橋區民生路3段119號對面,1,立體式多目標附建停車場,22585821,小型車計時每小時30元;小型車月租每月3000元;小型車月租每月2400元;身障車月租每月1500元;機車計次每次20元;機車月租每月400元;,0~24時,297089.8,2768734,323,314,
10146,新北市,板橋區,NPBQ,江翠國中游泳池共構地下停車場,新北市板橋區崧江街63號,1,立體式多目標附建停車場,22461708,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月4000元;身障車月租每月2000元;,0~24時,297282.8,2768934,220,0,
10147,新北市,林口區,NPLK,麗林停車場,新北市林口區公園路59號旁空地,2,平面式臨時路外停車場,25235000,小型車計時每小時60元;小型車月租每月5000元;,0~24時,287136.5,2773518,51,0,
80026,新北市,鶯歌區,NPYG,雷瓦諾收費停車場,新北市鶯歌區國中街157號B1、B2,2,立體式建築附設停車空間,23709366,小型車計時每小時30元;小型車月租每月4000元;機車計時每小時10元;機車月租每月500元;,0~24時,284224.7,2759139,43,43,
80023,新北市,鶯歌區,NPYG,鶯歌國民小學停車場,新北市鶯歌區尖山埔路106號,2,平面式多目標附建停車場,(02)26793861#230,小型車計次每次60元;小型車計次每次100元;小型車月租每月1800元;,08~20時,285058.2,2760522,49,0,
80025,新北市,鶯歌區,NPYG,鶯歌區三號公園(重慶街)平面停車場,新北市鶯歌區重慶街30號旁,1,平面式多目標附建停車場,22995557,小型車計時每小時30元;小型車計時每小時40元;小型車月租每月2400元;,0~24時,285434.9,2760526,112,0,
140037,新北市,蘆洲區,NPLZ,Times 優衣庫蘆洲長榮路店停車場,新北市蘆洲區長榮路253號,2,平面式建築附設停車空間,800888924,小型車計時每小時20元;小型車計時每小時40元;小型車計次每次200元;小型車月租每月8000元;,0~24時,296405.6,2775423,17,0,
10150,新北市,新店區,NPXD,新店安坑停車場,新北市新店區安民街安興路口,2,平面式多目標附建停車場,22523745,小型車計時每小時30元;小型車月租每月4000元;,0~24時,302082.9,2763333,115,0,
230019,新北市,八里區,NPBL,八里碼頭收費停車場,新北市八里區龍米路1段428巷2號,2,平面式臨時路外停車場,22523745,小型車計時每小時20元;小型車月租每月3000元;,0~24時,295504.6,2780673,42,0,
40050,新北市,永和區,NPYH,永和國小平面停車場,新北市永和區秀朗路1段120號,2,平面式建築附設停車空間,29214615#401、402,小型車月租每月2000元;,0~24時,302227.2,2766166,51,0,
110033,新北市,汐止區,NPXI,明峰停車場,新北市汐止區明峰街70號之1旁,2,平面式臨時路外停車場,86934772,小型車計時每小時30元;小型車月租每月2000元;,0~24時,313764.5,2773841.5,76,0,
10148,新北市,淡水區,NPTS,新北市淡水區市民聯合服務中心地下停車場,新北市淡水區中山北路2段375號,2,立體式建築附設停車空間,26221020#7900、7208,小型車計時每小時20元;機車計次每次10元;,週一~週五07~21時、週六07~14時,294691,2786549,47,128,
170040,新北市,林口區,NPLK,林口收費停車場,新北市林口區文化三路1段394巷37-39號旁,2,平面式臨時路外停車場,26082452,小型車計時每小時40元;小型車計時每小時50元;小型車計時每小時15元;,0~24時,287025,2773723,26,0,
60043,新北市,新店區,NPXD,樺泰停車場,新北市新店區安業街231號,2,平面式臨時路外停車場,22128181,小型車月租每月3000元;大型車月租每月6000元;,0~24時,302826,2762803.5,22,0,
130017,新北市,土城區,NPTC,新北市土城區公所行政大樓前廣場停車場,新北市土城區金城路一段101號,2,平面式建築附設停車空間,2273-2000,小型車計時每小時30元;,0~24時,294739,2762778.5,44,0,
80028,新北市,鶯歌區,NPYG,鶯歌工商收費停車場(活動中心地下室),新北市鶯歌區中正三路154號,2,立體式多目標附建停車場,26775040#823,小型車月租每月1500元;小型車月租每月1000元;,0~24時,283838.3,2759122,24,0,
180006,新北市,深坑區,NPSK,帝國深坑平埔停車場,新北市深坑區平埔街22巷8號,2,平面式臨時路外停車場,27229208,小型車計時每小時20元;小型車計時每小時50元;小型車計時每小時10元;小型車月租每月3000元;,0~24時,312140.5,2766061,34,0,
70008,新北市,樹林區,NPSL,樹林體育場露天停車場,樹林區水源街及板橋區溪城路,2,平面式多目標附建停車場,2831-7499,小型車計時每小時20元;小型車月租每月4000元;,0~24時,293176.1957,2763740.878,183,0,
20110,新北市,三重區,NPSC,苡富中興場停車場,新北市三重區成功路63號旁,2,平面式臨時路外停車場,27549374,小型車計時每小時20元;小型車計時每小時30元;小型車計次每次60元;,0~24時,299350,2771525,20,0,
140038,新北市,蘆洲區,NPLZ,蘆洲三民平面停車場,新北市蘆洲區三民路33號旁空地,2,平面式臨時路外停車場,27888751,小型車計時每小時40元;小型車月租每月6000元;身障車月租每月3000元;,0~24時,297934,2775130,82,0,
60085,新北市,新店區,NPXD,親情河濱公園二區平面停車場,新北市新店區環河路100號對面親情公園下方停車場,2,平面式臨時路外停車場,86655033,小型車計時每小時20元;小型車月租每月4000元;,0~24時,304043.2,2762060,100,0,
30119,新北市,中和區,NPZH,秀朗追風園區平面停車場,新北市中和區秀朗橋下,2,平面式臨時路外停車場,29406027,小型車計時每小時20元;小型車月租每月4000元;,0~24時,303313.6,2764860,228,0,
50115,新北市,新莊區,NPXZ,博客燦坤四維場,新北市新莊區龍安路297號B1、1F,2,平面式建築附設停車空間,29488889,小型車計時每小時50元;小型車月租每月4000元;,09~23時,292498.6,2768050,28,0,
100043,新北市,淡水區,NPTS,Times 淡水中山北路二段停車場,新北市淡水區中山北路2段189巷32號對面,2,平面式臨時路外停車場,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,294706.9,2786369,76,0,
60032,新北市,新店區,NPXD,停車易商行民權停車場,新北市新店區民權路31~37號B1,2,立體式建築附設停車空間,89146234,小型車計時每小時40元;小型車計時每小時50元;小型車月租每月6000元;,08:30~22:30,304614.5,2763949.5,46,0,
110035,新北市,汐止區,NPXI,便利停車場遠東地下二樓站停車場,新北市汐止區新台五路一段75-81號B2,2,立體式建築附設停車空間,2698-1295,小型車計時每小時60元;小型車月租每月5500元;,0~24時,315122,2772778.5,450,0,
230004,新北市,八里區,NPBL,左岸公園停車場,新北市八里區觀海大道36號,2,平面式建築附設停車空間,86305160,小型車計時每小時20元;小型車月租每月4000元;,0~24時,293336,2783640,39,0,
20035,新北市,三重區,NPSC,波菲美運動健康世界停車場,新北市三重區三信路1號,2,平面式多目標附建停車場,2587-4869,小型車計次每次50元;小型車計時每小時10元;小型車月租每月3000元;,0~24時,299492,2775604.5,80,0,
170041,新北市,林口區,NPLK,Times 林口文化三路3停車場,新北市林口區文化三路1段385號旁,2,平面式臨時路外停車場,800888924,小型車計時每次80元;小型車月租每月8000元;,0~24時,286885.9,2773943,19,0,
100042,新北市,淡水區,NPTS,金雞母停車場,新北市淡水區北新路184巷60號B1,2,立體式建築附設停車空間,937955872,小型車計時每小時100元;小型車月租每月2500元;,0~24時,295485.3,2785520,15,0,
170004,新北市,林口區,NPLK,林口區停四平面停車場,新北市林口區仁愛路1段與興林路路口,1,平面式都市計畫停車場,26014445,小型車計時每小時20元;小型車月租每月1800元;,0~24時,289350.5,2774344,54,0,
170008,新北市,林口區,NPLK,林口區停五平面停車場,新北市林口區位於中山路星展銀行前,1,平面式都市計畫停車場,26014459,小型車計時每小時20元;小型車月租每月1800元;,0~24時,289718.5,2774499,43,0,
170006,新北市,林口區,NPLK,林口區停六平面停車場,新北市林口區仁愛路一段與粉寮路路口,1,平面式都市計畫停車場,26014520,小型車計次每次60元;小型車月租每月1800元;,0~24時,289834.5,2774260.5,36,0,
170007,新北市,林口區,NPLK,林口區停七平面停車場,新北市林口區仁愛路一段與粉寮路路口,1,平面式都市計畫停車場,24551299,小型車計次每次60元;小型車月租每月1800元;,0~24時,289891,2774258,38,0,
70037,新北市,樹林區,NPSL,樹林國民運動中心停車場,新北市樹林區中正路188-6號,2,立體式-塔臺建築附設停車空間,26819966,小型車計時每小時20元;小型車月租每月4000元;機車免費免費;,06~22時,292676,2766312,86,76,
80001,新北市,鶯歌區,NPYG,鶯歌區建國路停一平面停車場,新北市鶯歌區建國路66號旁,1,平面式都市計畫停車場,2679-3181,大型車月租每月4800元;小型車計時每次30元;小型車月租每月1800元;機車計次每次10元;機車月租每月300元;,0~24時,285847,2760913.5,52,20,
80008,新北市,鶯歌區,NPYG,鶯歌區老街第二平面停車場,新北市鶯歌區尖山埔路295號旁,1,平面式臨時路外停車場,2679-3182,;,0~24時,284672.5,2760193,155,20,
40032,新北市,永和區,NPYH,永利停車場,新北市永和區永利路58號對面空地,2,平面式臨時路外停車場,29869257,小型車計時每小時40元;小型車月租每月6000元;,0~24時,302455.5,2766489,140,0,
10036,新北市,板橋區,NPBQ,特專三臨時平面停車場,新北市板橋區漢生東路64號旁空地,1,平面式臨時路外停車場,2255-5419,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3000元;機車計次每次10元;機車月租每月150元;大型車計時每小時40元;大型車計時每小時60元;,0~24時,296922,2767636,271,2365,
150011,新北市,五股區,NPWG,五股成州收費停車場,新北市五股區凌雲路1段149巷61號後方空地,1,平面式臨時路外停車場,2274-0068,小型車計時每小時20元;小型車月租每月2000元;機車計次每次10元;機車月租每月100元;,0~24時,295177,2777019,42,5,
130006,新北市,土城區,NPTC,金城立體停車場,新北市土城區金城路二段266號,1,立體式都市計畫停車場,22642389,;,0~24時,296280.5,2764061.5,537,0,
110059,新北市,汐止區,NPXI,台灣聯通汐科停車場,新北市汐止區新台五路1段90~106、110~116號B2,2,立體式建築附設停車空間,2523-5000,小型車計時每小時40元;小型車月租每月6000元;,09:30~22:30,315360.2,2772698,136,0,
170042,新北市,林口區,NPLK,忠孝停車場,新北市林口區忠孝路9號旁空地,2,平面式臨時路外停車場,0921-133-279,小型車計時每小時80元;小型車月租每月8000元;,0~24時,286780.1,2774210,22,0,
60075,新北市,新店區,NPXD,Top大樓地下停車場,新北市新店區寶僑路188號地下停車場,2,立體式建築附設停車空間,8914-5696,小型車計時每小時40元;小型車月租每月4500元;,0~24時,305566.3,2763453,48,0,
110024,新北市,汐止區,NPXI,汐止台泥停車場,汐止區大同路一段310號,2,平面式建築附設停車空間,2641-2100,小型車計時每小時60元;小型車月租每月8000元;小型車月租每月6000元;小型車月租每月3000元;,0~24時,314240,2772365,21,0,
140024,新北市,蘆洲區,NPLZ,侑侑停車場,新北市蘆洲區長興路60號對面,2,平面式臨時路外停車場,928545685,小型車月租每月1500元;,10~22時,296715.7,2775137,17,0,
150024,新北市,五股區,NPWG,Times 五股成泰路停車場,新北市五股區成泰路3段489號對面空地,2,平面式臨時路外停車場,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,295524.9,2776936,20,0,
60053,新北市,新店區,NPXD,稚達停車場,新北市新店區安德街3號旁,2,平面式臨時路外停車場,939787189,;,0~24時,301710,2761723,80,0,
110009,新北市,汐止區,NPXI,汐科站停車場,汐止區大同路二段182號旁,2,平面式多目標附建停車場,939054138,小型車計時每小時40元;小型車月租每月4000元;,0~24時,315997,2773196.5,145,0,
10013,新北市,板橋區,NPBQ,市民廣場地下停車場,新北市板橋區縣民大道二段22號B1-B3,1,立體式都市計畫停車場,29643298,小型車計時每小時30元;小型車月租每月3600元;機車計時每小時10元;機車月租每月200元;,0~24時,296913,2767352,841,1797,
160010,新北市,泰山區,NPTA,Times南亞科技停車場,新北市泰山區南林路115號,2,平面式建築附設停車空間,800888924,小型車計次每次50元;,0~24時,291417,2770649,189,0,
100044,新北市,淡水區,NPTS,鄧公國小假日收費停車場,新北市淡水區學府路99號,2,立體式多目標附建停車場,981666204,,週六、日及國定例假日06~23時,295306.2,2784847,26,0,
110038,新北市,汐止區,NPXI,三多停車管理有限公司,新北市汐止區建成路59巷底,2,平面式臨時路外停車場,86485212,小型車計時每小時25元;小型車月租每月1500元;,0~24時,316829,2774123,164,0,
10022,新北市,板橋區,NPBQ,新北市板橋區華德公園平面停車場,新北市板橋區四川2段路245巷111號旁,1,平面式臨時路外停車場,22526381,小型車計時每小時20元;小型車月租每月2400元;,0~24時,295731,2764990,55,0,
140026,新北市,蘆洲區,NPLZ,Times蘆洲九芎長安停車場,新北市蘆洲區九芎街167巷6號旁,2,平面式臨時路外停車場,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,296883.2,2774560,23,0,
170023,新北市,林口區,NPLK,Times林口仁愛路2停車場,新北市林口區仁愛路1段386巷,2,平面式臨時路外停車場,800888924,,0~24時,289072,2774353.5,19,0,
30074,新北市,中和區,NPZH,壽德停車場,新北市中和區和平路200巷3號,2,平面式臨時路外停車場,29514431,小型車月租每月2500元;,0~24時,297035.5,2765165,63,0,
10151,新北市,板橋區,NPBQ,華江停車場,新北市板橋區長江路3段5-1號後方空地,2,平面式臨時路外停車場,25235000,小型車計時每小時60元;小型車月租每月5000元;,0~24時,297559.3,2769669,171,0,
50118,新北市,新莊區,NPXZ,禾典裕明站,新北市新莊區文藝路與富貴路口空地,2,平面式臨時路外停車場,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,2772118,295051.3,70,0,
60035,新北市,新店區,NPXD,江陵禮停車場,新北市新店區二十張路119號對面空地,2,平面式臨時路外停車場,932182918,小型車月租每月2333元;,0~24時,304101,2763625,17,0,
50116,新北市,新莊區,NPXZ,福美83停車場,新北市新莊區福美街122號對面,2,平面式臨時路外停車場,919218244,小型車計時每小時20元;小型車月租每月2000元;,0~24時,296478.2,2772211,71,0,
20116,新北市,三重區,NPSC,越鑫三重場,新北市三重區光興街85號B1、B2,2,立體式建築附設停車空間,29746981,小型車計時每小時50元;小型車月租每月7000元;,0~24時,300200,2772528,47,0,
70013,新北市,樹林區,NPSL,聯永物業股份有限公司樹林第十三站停車場,新北市樹林區中山路1段文化街口,1,平面式都市計畫停車場,975024268,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2600元;身障車月租每月2000元;,0~24時,292481,2764371.5,14,0,
50006,新北市,新莊區,NPXZ,新莊區區政立體停車場,新北市新莊區中正路176號後側,2,立體式-機械建築附設停車空間,8423-1866,小型車計時每小時20元;小型車月租每月3000元;,0~24時,295453,2769829,38,0,
50016,新北市,新莊區,NPXZ,新中港立體停車場,新北市新莊區中港路350、352號後側,2,立體式-機械建築附設停車空間,8243-1886,小型車計時每小時20元;小型車月租每月3000元;,0~24時,295613,2770991.5,28,0,
50047,新北市,新莊區,NPXZ,頭前平面停車場,新北市新莊區頭前路、福前街口,2,平面式臨時路外停車場,909776400,小型車計時每小時20元;小型車月租每月3000元;,0~24時,296746,2771697,50,0,
90025,新北市,三峽區,NPSA,三峽公有零售市場所屬停車場,新北市三峽區民生街186號B1、B2,1,立體式多目標附建停車場,2671-1883,小型車計時每小時20元;小型車月租每月2500元;機車免費免費;,0~24時,287445.1,2758638,92,78,
50117,新北市,新莊區,NPXZ,Times 新莊中原昌平停車場,新北市新莊區中原路和昌平街交叉口空地,2,平面式臨時路外停車場,800888924,小型車計時每次80元;小型車月租每月8000元;,0~24時,295858.1,2771888,40,0,
90033,新北市,三峽區,NPSA,Times 三峽大觀路停車場,新北市三峽區大觀路90號旁,2,,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,287754.8,2759933,30,0,
120006,新北市,瑞芳區,NPRF,鼻頭服務區停車場,瑞芳區鼻頭段138地號,2,平面式多目標附建停車場,,機車計次每次20元;大型車計次每次50元;小型車計次每次50元;,0~24時,342022.5,2779822,19,6,
140039,新北市,蘆洲區,NPLZ,時上京宴大樓停車場,新北市蘆洲區長榮路309號地下1樓,2,立體式建築附設停車空間,22832839,"小型車月租每月6000元;機車月租每月1,000元;",0~24時,2775456,296387.1,27,27,
90003,新北市,三峽區,NPSA,新北市三峽區長福平面停車場,三峽區光明路1號,1,平面式都市計畫停車場,22526381,大型車計次每次150元;大型車計次每次180元;小型車計次每次50元;小型車計次每次90元;小型車月租每月1800元;機車計次每次10元;機車月租每月200元;,0~24時,287597.5,2758347,98,20,
110029,新北市,汐止區,NPXI,嘟嘟房汐止茄苳站停車場,新北市汐止區茄苳路12號旁,2,平面式臨時路外停車場,2655-0818,小型車計時每小時60元;小型車月租每月6000元;,0~24時,317300,2773728,36,0,
40051,新北市,永和區,NPYH,永和國光停車場,新北市永和區大新街109號旁,2,平面式臨時路外停車場,29942818,小型車計時每小時30元;大型車月租每月5000元;,0~24時,302328.1,2766803,37,0,
110060,新北市,汐止區,NPXI,汐止區中興收費停車場,新北市汐止區中興路27巷22號旁空地,2,平面式臨時路外停車場,913139191,小型車計時每次60元;小型車月租每月6000元;,0~24時,314012.5,2772649,47,6,
20026,新北市,三重區,NPSC,驛站三重區社教館平面停車場,新北市三重區集美街60號,2,立體式建築附設停車空間,953152338,小型車計時每小時20元;小型車月租每月4000元;,0~24時,299380,2771971.5,34,0,
